account_id,company_name,industry,customer_segment,contract_type,payment_method,tenure_months,monthly_charges,total_charges,contract_licenses,active_users,support_tickets_30d,sla_breaches_90d,nps_score,last_login_days_ago,feature_usage_score,executive_sponsor_present,discount_percentage,paperless_billing,auto_renewal,churn,support_ticket_rate,usage_per_license,charge_per_user,engagement_score,account_health_index,churn_probability,prediction,risk_level
AC-2325,Aegis Logistics,E-Commerce,SMB,1-Year Fixed,Auto-Invoice,63,408.18,24836.88,21,17,4,0,9,1,78.1,1,10,1,1,0,0.0625,0.8095,24.01,82.86,101.69,0.0031,0,LOW
AC-2326,Acme Health,Enterprise Tech,SMB,3-Year Enterprise,ACH Direct Debit,53,325.03,17230.29,21,10,6,1,10,2,53.2,1,20,1,1,0,0.1111,0.4762,32.5,71.92,91.52,0.0284,0,LOW
AC-2327,Solstice Health,Enterprise Tech,Mid-Market,Month-to-Month,Manual Wire,17,1191.02,20981.42,21,15,3,1,8,0,61.7,1,15,1,0,0,0.1667,0.7143,79.4,69.02,83.29,0.2016,0,LOW
AC-2328,Vortex Global,Enterprise Tech,SMB,1-Year Fixed,Credit Card,40,231.2,9406.6,18,14,6,2,7,5,62.0,0,0,1,0,0,0.1463,0.7778,16.51,65.2,44.06,0.1662,0,LOW
AC-2329,Synergy Labs,Financial Services,SMB,Month-to-Month,ACH Direct Debit,13,380.22,5112.13,18,9,3,1,1,5,90.1,0,15,0,0,1,0.2143,0.5,42.25,58.06,0.5,0.9335,1,CRITICAL
AC-2330,Vortex Global,Enterprise Tech,SMB,Month-to-Month,Credit Card,52,516.27,26175.96,17,15,1,1,8,12,71.7,1,20,0,1,1,0.0189,0.8824,34.42,75.02,68.65,0.4355,0,MEDIUM
AC-2331,Titan Technologies,Enterprise Tech,Enterprise,Month-to-Month,Auto-Invoice,58,3556.39,214281.17,287,197,3,1,6,10,81.1,0,0,1,0,0,0.0508,0.6864,18.05,72.66,36.73,0.2926,0,LOW
AC-2332,Zenith Networks,Healthcare,Mid-Market,3-Year Enterprise,Credit Card,37,1822.54,69157.67,64,58,1,0,7,2,59.1,0,25,1,1,0,0.0263,0.9062,31.42,63.46,71.12,0.0552,0,LOW
AC-2333,Acme Systems,E-Commerce,SMB,2-Year Fixed,Credit Card,61,433.26,27033.85,21,18,1,1,3,0,74.0,1,0,1,1,0,0.0161,0.8571,24.07,56.4,46.14,0.0085,0,LOW
AC-2334,Aegis Networks,E-Commerce,Mid-Market,2-Year Fixed,Credit Card,34,1778.15,59529.33,32,29,6,1,8,1,91.5,1,5,1,1,0,0.1714,0.9062,61.32,86.9,85.62,0.0442,0,LOW
AC-2335,Quantum Data,E-Commerce,Mid-Market,1-Year Fixed,ACH Direct Debit,70,1203.51,87511.55,30,9,6,1,4,21,61.5,1,15,1,1,0,0.0845,0.3,133.72,52.9,11.5,0.1926,0,LOW
AC-2336,Solstice Global,Enterprise Tech,Mid-Market,Month-to-Month,Credit Card,17,1161.87,20024.32,66,31,3,2,7,6,70.1,1,15,1,1,1,0.1667,0.4697,37.48,70.06,51.39,0.772,1,HIGH
AC-2337,Starlight Logistics,Professional Services,Mid-Market,Month-to-Month,Manual Wire,20,639.65,13243.11,66,24,2,0,9,0,43.5,0,10,1,1,1,0.0952,0.3636,26.65,62.1,79.27,0.7859,1,HIGH
AC-2338,Hyperion Logistics,Logistics,Mid-Market,Month-to-Month,ACH Direct Debit,59,1573.39,91539.41,45,27,2,2,6,0,54.2,1,5,1,1,1,0.0333,0.6,58.27,56.52,55.0,0.6437,1,HIGH
AC-2339,Synergy Corp,Logistics,Enterprise,1-Year Fixed,Credit Card,69,4663.27,310363.93,191,176,6,1,10,4,62.0,0,10,0,0,0,0.0857,0.9215,26.5,77.2,82.43,0.3267,0,MEDIUM
AC-2340,Quantum Labs,Logistics,Mid-Market,2-Year Fixed,Credit Card,33,1528.98,49610.37,56,35,4,0,6,1,48.9,0,10,1,1,0,0.1176,0.625,43.69,53.34,59.0,0.0303,0,LOW
AC-2341,Apex Corp,Professional Services,SMB,1-Year Fixed,Auto-Invoice,17,220.6,3733.42,17,15,4,0,8,10,91.8,1,5,0,0,0,0.2222,0.8824,14.71,87.08,81.65,0.0276,0,LOW
AC-2342,Nexus Health,Healthcare,SMB,Month-to-Month,Manual Wire,57,789.54,45154.13,12,6,5,1,4,5,52.9,0,10,1,1,1,0.0862,0.5,131.59,47.74,24.5,0.7259,1,HIGH
AC-2343,Quantum Systems,Enterprise Tech,Enterprise,Month-to-Month,Credit Card,1,2868.5,2871.6,174,94,4,0,9,5,82.2,1,15,1,0,0,2.0,0.5402,30.52,85.32,90.3,0.1204,0,LOW
AC-2344,Aegis Technologies,E-Commerce,SMB,Month-to-Month,Auto-Invoice,13,547.78,7153.94,13,12,2,0,9,3,71.4,1,5,1,0,0,0.1429,0.9231,45.65,78.84,100.96,0.0742,0,LOW
AC-2345,Acme Networks,E-Commerce,Mid-Market,1-Year Fixed,Auto-Invoice,27,1200.74,33527.79,56,33,4,2,8,1,68.6,0,5,1,0,0,0.1429,0.5893,36.39,73.16,54.29,0.1361,0,LOW
AC-2346,Starlight Systems,E-Commerce,Mid-Market,3-Year Enterprise,Credit Card,70,1954.92,132329.92,59,50,6,1,6,5,94.8,1,0,1,1,0,0.0845,0.8475,39.1,80.88,62.45,0.0157,0,LOW
AC-2347,Crest Solutions,Healthcare,SMB,1-Year Fixed,Auto-Invoice,59,367.66,21292.92,19,9,4,0,4,7,27.3,1,10,1,0,0,0.0667,0.4737,40.85,32.38,45.97,0.0364,0,LOW
AC-2348,Crest Labs,Enterprise Tech,SMB,2-Year Fixed,Auto-Invoice,6,344.62,2148.07,8,8,4,0,6,2,64.5,1,0,1,0,1,0.5714,1.0,43.08,62.7,80.0,0.5897,1,MEDIUM
AC-2349,Crest Cloud,Financial Services,SMB,1-Year Fixed,Credit Card,23,498.51,11535.05,24,17,2,0,10,4,48.6,1,5,1,0,0,0.0833,0.7083,29.32,69.16,103.17,0.0134,0,LOW
AC-2350,Omni Capital,Manufacturing,Mid-Market,1-Year Fixed,Auto-Invoice,10,647.73,6531.31,78,65,2,0,7,11,32.7,0,0,1,0,0,0.1818,0.8333,9.97,47.62,56.17,0.485,0,MEDIUM
AC-2351,Hyperion Capital,Healthcare,SMB,Month-to-Month,Credit Card,51,466.5,23739.31,16,6,6,1,4,0,46.5,1,0,1,1,0,0.1154,0.375,77.75,43.9,44.5,0.169,0,LOW
AC-2352,Vortex Global,Healthcare,Enterprise,2-Year Fixed,Auto-Invoice,19,4129.14,78837.88,305,197,4,1,5,4,68.3,1,5,1,0,0,0.2,0.6459,20.96,60.98,51.92,0.0956,0,LOW
AC-2353,Hyperion Data,Financial Services,Mid-Market,2-Year Fixed,Auto-Invoice,51,1590.78,78680.31,21,20,3,1,10,2,54.9,1,5,1,0,0,0.0577,0.9524,79.54,72.94,101.05,0.0078,0,LOW
AC-2354,Zenith Logistics,Financial Services,Mid-Market,Month-to-Month,Credit Card,68,1168.24,79812.63,74,68,5,1,8,7,84.1,1,5,1,1,0,0.0725,0.9189,17.18,82.46,76.88,0.0181,0,LOW
AC-2355,Nexus Technologies,Manufacturing,Mid-Market,1-Year Fixed,Credit Card,42,643.59,28374.68,15,5,1,1,5,0,64.2,1,0,1,1,0,0.0233,0.3333,128.72,58.52,51.67,0.0284,0,LOW
AC-2356,Hyperion Solutions,E-Commerce,Enterprise,1-Year Fixed,Auto-Invoice,57,3181.29,182531.19,331,170,3,0,3,6,62.2,0,20,1,1,0,0.0517,0.5136,18.71,49.32,25.27,0.1381,0,LOW
AC-2357,Synergy Data,Logistics,SMB,1-Year Fixed,Auto-Invoice,68,670.84,43538.82,7,4,5,2,6,0,62.2,1,0,1,1,0,0.0725,0.5714,167.71,61.32,54.43,0.0411,0,LOW
AC-2358,Vortex Technologies,Healthcare,Enterprise,3-Year Enterprise,Credit Card,38,3026.46,118414.65,213,90,2,1,3,0,66.2,1,15,1,0,1,0.0513,0.4225,33.63,51.72,37.45,0.6551,1,HIGH
AC-2359,Apex Global,E-Commerce,Enterprise,1-Year Fixed,Auto-Invoice,62,3484.57,213806.76,441,358,2,1,7,7,60.5,1,10,0,1,0,0.0317,0.8118,9.73,64.3,66.74,0.0347,0,LOW
AC-2360,Vortex Networks,Enterprise Tech,Mid-Market,1-Year Fixed,Auto-Invoice,7,1357.36,9172.46,24,10,5,0,10,6,52.7,1,0,1,1,0,0.625,0.4167,135.74,71.62,94.33,0.0176,0,LOW
AC-2361,Solstice Corp,E-Commerce,Mid-Market,Month-to-Month,Auto-Invoice,71,1849.27,136057.99,75,41,3,0,4,13,85.8,1,5,0,1,0,0.0417,0.5467,45.1,67.48,38.43,0.0772,0,LOW
AC-2362,Quantum Technologies,Financial Services,SMB,Month-to-Month,ACH Direct Debit,50,503.4,24409.8,5,4,2,0,7,4,56.8,0,25,1,1,0,0.0392,0.8,125.85,62.08,66.0,0.1116,0,LOW
AC-2363,Crest Logistics,Financial Services,Mid-Market,Month-to-Month,ACH Direct Debit,52,1607.98,87133.2,73,47,2,0,10,4,61.1,1,10,1,0,0,0.0377,0.6438,34.21,76.66,101.88,0.0313,0,LOW
AC-2364,Starlight Labs,E-Commerce,Enterprise,Month-to-Month,ACH Direct Debit,26,1705.02,44072.5,398,325,6,2,9,7,75.7,1,0,1,0,0,0.2222,0.8166,5.25,81.42,72.83,0.3141,0,MEDIUM
AC-2365,Zenith Health,Professional Services,SMB,2-Year Fixed,ACH Direct Debit,26,532.58,14183.27,24,23,5,1,7,2,73.7,0,5,1,1,0,0.1852,0.9583,23.16,72.22,62.17,0.0472,0,LOW
AC-2366,Synergy Logistics,Enterprise Tech,Mid-Market,2-Year Fixed,Credit Card,19,778.29,14857.01,69,26,7,0,7,0,51.9,0,5,0,0,0,0.35,0.3768,29.93,59.14,63.54,0.6639,1,HIGH
AC-2367,Solstice Health,Logistics,Enterprise,Month-to-Month,Credit Card,9,4409.65,38720.98,376,300,0,0,5,1,81.6,1,15,1,1,0,0.0,0.7979,14.7,68.96,69.46,0.1257,0,LOW
AC-2368,Synergy Data,Financial Services,Mid-Market,2-Year Fixed,Credit Card,61,1336.19,82902.1,15,7,2,0,7,1,77.7,1,20,1,1,0,0.0323,0.4667,190.88,74.62,78.83,0.0099,0,LOW
AC-2369,Apex Data,Financial Services,Mid-Market,Month-to-Month,Auto-Invoice,20,1708.21,35728.62,70,41,1,1,8,2,71.2,1,0,1,0,0,0.0476,0.5857,41.66,74.72,77.71,0.2905,0,LOW
AC-2370,Quantum Corp,Enterprise Tech,Mid-Market,Month-to-Month,Credit Card,50,761.41,39097.02,24,8,4,2,10,17,60.2,0,5,1,0,1,0.0784,0.3333,95.18,76.12,41.17,0.7875,1,HIGH
AC-2371,Nexus Networks,Financial Services,Mid-Market,Month-to-Month,ACH Direct Debit,22,1898.7,42205.9,37,15,4,3,6,10,60.7,1,0,1,0,0,0.1739,0.4054,126.58,60.42,26.11,0.3564,0,MEDIUM
AC-2372,Crest Global,Healthcare,SMB,1-Year Fixed,Credit Card,13,316.6,4317.73,5,3,3,0,7,16,64.4,0,25,1,0,0,0.2143,0.6,105.53,66.64,44.0,0.3519,0,MEDIUM
AC-2373,Quantum Technologies,Enterprise Tech,SMB,Month-to-Month,Auto-Invoice,12,296.97,3480.01,6,3,1,1,5,40,45.8,1,10,0,0,1,0.0769,0.5,98.99,47.48,-5.0,0.8894,1,CRITICAL
AC-2374,Omni Corp,Healthcare,Mid-Market,1-Year Fixed,Auto-Invoice,10,1823.86,17440.37,70,65,0,1,8,3,67.3,1,15,1,0,1,0.0,0.9286,28.06,72.38,83.07,0.11,0,LOW
AC-2375,Quantum Capital,Manufacturing,Enterprise,1-Year Fixed,Credit Card,65,2589.37,160434.39,213,175,7,0,9,1,84.1,1,5,1,0,0,0.1061,0.8216,14.8,86.46,101.93,0.0166,0,LOW
AC-2376,Crest Systems,Enterprise Tech,SMB,3-Year Enterprise,Credit Card,30,274.51,8408.81,6,6,5,0,9,5,83.8,1,10,1,0,0,0.1613,1.0,45.75,86.28,99.5,0.0331,0,LOW
AC-2377,Acme Labs,Logistics,Mid-Market,Month-to-Month,ACH Direct Debit,8,969.94,8015.76,77,55,3,1,5,13,61.1,1,0,0,0,1,0.3333,0.7143,17.64,56.66,39.79,0.8681,1,CRITICAL
AC-2378,Starlight Technologies,Financial Services,Mid-Market,Month-to-Month,Auto-Invoice,21,1873.94,39884.4,15,7,4,1,8,3,87.2,1,20,1,1,0,0.1818,0.4667,267.71,84.32,73.83,0.0622,0,LOW
AC-2379,Hyperion Solutions,E-Commerce,Mid-Market,Month-to-Month,ACH Direct Debit,22,1881.83,43077.08,65,34,3,0,6,4,100.0,1,5,1,1,0,0.1304,0.5231,55.35,84.0,67.46,0.1315,0,LOW
AC-2380,Quantum Networks,Financial Services,SMB,1-Year Fixed,Credit Card,18,223.47,4102.1,10,5,0,0,9,0,62.3,0,15,1,0,0,0.0,0.5,44.69,73.38,82.0,0.0803,0,LOW
AC-2381,Apex Labs,Enterprise Tech,Mid-Market,Month-to-Month,ACH Direct Debit,66,1587.61,103430.09,35,18,3,1,7,3,80.4,1,0,1,0,0,0.0448,0.5143,88.2,76.24,66.79,0.0457,0,LOW
AC-2382,Crest Technologies,Enterprise Tech,Enterprise,2-Year Fixed,Credit Card,48,4774.02,221848.9,72,56,3,3,4,3,27.3,0,10,1,1,1,0.0612,0.7778,85.25,32.38,13.06,0.6837,1,HIGH
AC-2383,Starlight Solutions,Enterprise Tech,Mid-Market,1-Year Fixed,Credit Card,44,1729.19,79315.26,77,52,6,1,7,2,45.4,1,5,1,0,0,0.1333,0.6753,33.25,55.24,71.51,0.0857,0,LOW
AC-2384,Zenith Corp,Enterprise Tech,SMB,1-Year Fixed,Credit Card,9,602.56,5208.07,11,6,5,1,8,13,69.6,1,0,1,1,0,0.5,0.5455,100.43,73.76,60.41,0.0636,0,LOW
AC-2385,Apex Networks,E-Commerce,Enterprise,1-Year Fixed,ACH Direct Debit,67,4227.92,284488.38,110,44,4,1,8,0,49.9,1,5,0,0,0,0.0588,0.4,96.09,61.94,77.0,0.247,0,LOW
AC-2386,Vortex Solutions,Manufacturing,SMB,Month-to-Month,Manual Wire,54,273.35,14486.36,14,4,4,0,6,22,100.0,1,10,1,0,0,0.0727,0.2857,68.34,84.0,35.71,0.077,0,LOW
AC-2387,Acme Labs,Logistics,Mid-Market,Month-to-Month,Auto-Invoice,26,636.76,16177.32,66,30,4,0,6,0,78.8,1,0,1,1,0,0.1481,0.4545,21.23,71.28,72.09,0.0995,0,LOW
AC-2388,Vortex Cloud,E-Commerce,Mid-Market,Month-to-Month,Auto-Invoice,26,1127.43,29740.67,23,9,7,1,5,17,85.4,1,0,0,1,0,0.2593,0.3913,125.27,71.24,27.33,0.234,0,LOW
AC-2389,Acme Health,Enterprise Tech,Enterprise,1-Year Fixed,Manual Wire,34,4362.94,144353.13,73,62,3,1,6,4,67.5,0,5,1,1,0,0.0857,0.8493,70.37,64.5,48.99,0.1695,0,LOW
AC-2390,Apex Cloud,Financial Services,Enterprise,Month-to-Month,Credit Card,8,1642.32,13685.6,342,130,0,1,5,7,49.9,1,5,0,0,0,0.0,0.3801,12.63,49.94,42.1,0.5575,1,MEDIUM
AC-2391,Nexus Corp,Financial Services,SMB,Month-to-Month,Credit Card,10,453.4,4491.4,5,4,3,0,9,1,58.7,1,5,1,1,0,0.2727,0.8,113.35,71.22,101.5,0.0516,0,LOW
AC-2392,Solstice Networks,Enterprise Tech,Enterprise,3-Year Enterprise,Credit Card,48,4316.49,210866.59,228,130,5,2,5,6,72.6,1,5,1,1,0,0.102,0.5702,33.2,63.56,37.4,0.1393,0,LOW
AC-2393,Titan Corp,Healthcare,SMB,Month-to-Month,Auto-Invoice,55,781.58,43965.95,8,3,2,1,7,13,56.5,0,0,1,1,1,0.0357,0.375,260.53,61.9,34.0,0.5952,1,MEDIUM
AC-2394,Vortex Networks,Healthcare,Mid-Market,2-Year Fixed,ACH Direct Debit,54,903.47,49679.9,66,57,4,1,7,0,80.1,1,0,1,1,0,0.0727,0.8636,15.85,76.06,78.27,0.0124,0,LOW
AC-2395,Hyperion Global,Financial Services,Enterprise,2-Year Fixed,ACH Direct Debit,40,4125.83,171690.64,478,337,1,0,9,0,80.8,1,15,1,1,0,0.0244,0.705,12.24,84.48,101.1,0.013,0,LOW
AC-2396,Hyperion Cloud,Financial Services,Enterprise,Month-to-Month,Auto-Invoice,15,2608.1,38069.64,112,52,4,0,9,2,68.1,1,0,1,1,0,0.25,0.4643,50.16,76.86,93.29,0.0531,0,LOW
AC-2397,Velocity Technologies,Logistics,Mid-Market,Month-to-Month,Auto-Invoice,18,1700.8,29347.13,72,67,3,0,9,1,35.1,1,10,1,0,0,0.1579,0.9306,25.39,57.06,104.11,0.1503,0,LOW
AC-2398,Crest Labs,Logistics,SMB,Month-to-Month,ACH Direct Debit,23,428.82,9424.42,20,7,8,0,8,0,98.9,0,5,1,1,1,0.3333,0.35,61.26,91.34,71.0,0.5355,1,MEDIUM
AC-2399,Starlight Logistics,Financial Services,Mid-Market,1-Year Fixed,Auto-Invoice,62,892.38,57418.08,46,20,3,1,5,6,64.2,0,20,1,1,0,0.0476,0.4348,44.62,58.52,29.7,0.0373,0,LOW
AC-2400,Crest Systems,Manufacturing,Mid-Market,1-Year Fixed,ACH Direct Debit,46,875.51,42179.55,25,21,2,1,5,1,100.0,1,0,1,1,0,0.0426,0.84,41.69,80.0,60.3,0.0081,0,LOW
AC-2401,Titan Technologies,Professional Services,Mid-Market,2-Year Fixed,Auto-Invoice,39,1499.61,57329.87,19,15,2,2,5,6,79.7,1,15,0,1,0,0.05,0.7895,99.97,67.82,41.79,0.0394,0,LOW
AC-2402,Vortex Global,Financial Services,Mid-Market,3-Year Enterprise,Credit Card,15,1241.32,18980.12,20,10,5,1,9,12,64.2,1,5,0,0,1,0.3125,0.5,124.13,74.52,69.0,0.3032,0,MEDIUM
AC-2403,Solstice Capital,Financial Services,Mid-Market,1-Year Fixed,Manual Wire,53,1709.21,86139.46,35,12,5,0,7,6,76.1,1,0,1,1,0,0.0926,0.3429,142.43,73.66,68.86,0.014,0,LOW
AC-2404,Titan Technologies,Healthcare,SMB,Month-to-Month,Credit Card,64,597.03,37020.18,20,18,4,0,9,0,31.7,1,0,0,0,0,0.0615,0.9,33.17,55.02,105.0,0.0656,0,LOW
AC-2405,Nexus Networks,Professional Services,Mid-Market,Month-to-Month,Credit Card,63,1454.58,93373.02,41,21,5,0,9,5,86.5,0,5,1,1,0,0.0781,0.5122,69.27,87.9,74.74,0.0111,0,LOW
AC-2406,Starlight Health,Manufacturing,Mid-Market,2-Year Fixed,Credit Card,16,1622.94,24839.78,17,7,1,2,6,3,100.0,1,5,1,0,0,0.0588,0.4118,231.85,84.0,46.74,0.0815,0,LOW
AC-2407,Velocity Labs,Enterprise Tech,Enterprise,Month-to-Month,Auto-Invoice,70,3556.34,248159.88,222,147,5,2,7,2,30.4,1,5,0,1,0,0.0704,0.6622,24.19,46.24,61.24,0.2556,0,LOW
AC-2408,Nexus Solutions,Financial Services,SMB,Month-to-Month,Auto-Invoice,66,764.35,51267.29,17,16,4,0,7,2,62.8,1,20,1,1,0,0.0597,0.9412,47.77,65.68,86.82,0.0259,0,LOW
AC-2409,Aegis Solutions,Healthcare,Enterprise,2-Year Fixed,Manual Wire,13,2197.17,29322.87,172,57,4,0,7,16,66.1,0,5,1,1,0,0.2857,0.3314,38.55,67.66,38.63,0.1574,0,LOW
AC-2410,Nexus Solutions,Healthcare,Enterprise,1-Year Fixed,ACH Direct Debit,47,2760.55,129146.63,61,51,5,1,6,8,83.8,0,5,1,1,0,0.1042,0.8361,54.13,74.28,42.72,0.0605,0,LOW
AC-2411,Solstice Corp,Enterprise Tech,Mid-Market,3-Year Enterprise,Credit Card,9,1497.28,13651.08,56,39,2,0,10,0,100.0,0,15,1,1,0,0.2,0.6964,38.39,100.0,93.93,0.0062,0,LOW
AC-2412,Vortex Logistics,Manufacturing,Mid-Market,1-Year Fixed,Auto-Invoice,63,1332.46,84277.2,79,47,2,1,7,3,74.9,1,15,1,0,0,0.0312,0.5949,28.35,72.94,68.4,0.0136,0,LOW
AC-2413,Acme Solutions,E-Commerce,Mid-Market,Month-to-Month,Auto-Invoice,34,1858.8,60369.81,74,61,2,0,7,2,100.0,1,0,0,1,0,0.0571,0.8243,30.47,88.0,84.49,0.0102,0,LOW
AC-2414,Acme Technologies,Logistics,Mid-Market,3-Year Enterprise,Auto-Invoice,29,1617.25,48039.01,15,15,2,2,6,23,71.1,1,10,0,1,0,0.0667,1.0,107.82,66.66,28.5,0.1601,0,LOW
AC-2415,Apex Corp,Manufacturing,SMB,Month-to-Month,Credit Card,37,231.59,8288.08,17,8,5,1,9,23,76.1,0,5,1,1,1,0.1316,0.4706,28.95,81.66,36.91,0.8118,1,CRITICAL
AC-2416,Velocity Systems,E-Commerce,Enterprise,Month-to-Month,ACH Direct Debit,43,2748.04,112633.27,114,46,4,1,5,2,73.9,0,0,1,1,1,0.0909,0.4035,59.74,64.34,35.07,0.7786,1,HIGH
AC-2417,Solstice Technologies,Financial Services,SMB,1-Year Fixed,Credit Card,64,558.95,35598.11,13,12,0,0,8,2,90.0,1,0,1,1,0,0.0,0.9231,46.58,86.0,94.46,0.0055,0,LOW
AC-2418,Solstice Corp,E-Commerce,Mid-Market,Month-to-Month,ACH Direct Debit,24,916.83,22808.47,32,25,2,0,8,5,60.4,1,0,0,0,0,0.08,0.7812,36.67,68.24,87.12,0.0942,0,LOW
AC-2419,Nexus Global,Enterprise Tech,Mid-Market,1-Year Fixed,Auto-Invoice,71,624.26,42774.85,48,29,4,0,6,4,82.7,1,5,1,1,0,0.0556,0.6042,21.53,73.62,69.08,0.0093,0,LOW
AC-2420,Acme Technologies,E-Commerce,Mid-Market,Month-to-Month,Auto-Invoice,34,1404.87,45438.72,15,11,6,1,8,1,45.8,0,0,1,0,0,0.1714,0.7333,127.72,59.48,67.17,0.3316,0,MEDIUM
AC-2421,Acme Labs,Enterprise Tech,Enterprise,1-Year Fixed,Auto-Invoice,48,1529.15,70536.48,490,403,5,0,8,6,62.9,1,5,1,0,0,0.102,0.8224,3.79,69.74,86.45,0.0412,0,LOW
AC-2422,Vortex Capital,E-Commerce,SMB,1-Year Fixed,Credit Card,12,642.75,7607.84,22,19,4,0,7,2,56.5,1,10,1,1,0,0.3077,0.8636,33.83,61.9,85.27,0.0267,0,LOW
AC-2423,Omni Solutions,Enterprise Tech,Mid-Market,2-Year Fixed,Auto-Invoice,23,775.53,17980.19,75,71,5,1,7,6,69.6,0,10,1,1,1,0.2083,0.9467,10.92,69.76,55.93,0.7378,1,HIGH
AC-2424,Starlight Health,Enterprise Tech,Mid-Market,2-Year Fixed,Manual Wire,13,865.43,10905.21,36,22,6,0,7,2,62.3,1,10,1,0,1,0.4286,0.6111,39.34,65.38,80.22,0.7348,1,HIGH
AC-2425,Velocity Corp,Enterprise Tech,Mid-Market,Month-to-Month,Auto-Invoice,45,644.5,29878.27,64,32,1,1,7,7,88.4,0,10,1,1,0,0.0217,0.5,20.14,81.04,45.5,0.0309,0,LOW
AC-2426,Zenith Data,Enterprise Tech,SMB,1-Year Fixed,Manual Wire,65,772.34,51473.7,21,16,4,2,7,6,52.2,0,15,1,0,0,0.0606,0.7619,48.27,59.32,42.24,0.0594,0,LOW
AC-2427,Crest Data,E-Commerce,Mid-Market,1-Year Fixed,Credit Card,47,1161.96,55681.77,42,25,1,1,5,4,36.8,1,15,0,1,0,0.0208,0.5952,46.48,42.08,50.9,0.0241,0,LOW
AC-2428,Zenith Corp,E-Commerce,SMB,Month-to-Month,Manual Wire,58,351.83,20380.57,8,6,2,0,7,7,43.6,1,15,1,0,0,0.0339,0.75,58.64,54.16,75.5,0.062,0,LOW
AC-2429,Vortex Data,Healthcare,Mid-Market,2-Year Fixed,Credit Card,5,1491.74,7358.17,49,29,6,1,8,3,85.9,0,0,1,0,0,1.0,0.5918,51.44,83.54,61.34,0.0656,0,LOW
AC-2430,Velocity Technologies,Enterprise Tech,Enterprise,2-Year Fixed,Manual Wire,5,2330.1,11505.55,103,42,3,0,7,0,50.5,1,0,1,1,1,0.5,0.4078,55.48,58.3,79.16,0.6438,1,HIGH
AC-2431,Zenith Cloud,Enterprise Tech,Enterprise,Month-to-Month,Auto-Invoice,60,2633.29,158045.91,337,212,2,0,9,1,75.2,1,5,1,1,0,0.0328,0.6291,12.42,81.12,98.08,0.014,0,LOW
AC-2432,Solstice Solutions,Enterprise Tech,Mid-Market,1-Year Fixed,ACH Direct Debit,21,1185.08,23834.76,21,16,1,2,9,1,62.7,0,5,1,0,0,0.0455,0.7619,74.07,73.62,65.74,0.1268,0,LOW
AC-2433,Crest Networks,Enterprise Tech,Enterprise,Month-to-Month,Manual Wire,24,2133.57,52139.19,87,75,0,0,5,0,82.8,0,0,1,0,0,0.0,0.8621,28.45,69.68,57.24,0.1437,0,LOW
AC-2434,Nexus Global,Manufacturing,Enterprise,1-Year Fixed,Auto-Invoice,18,2242.09,39758.34,419,270,1,2,7,7,63.8,1,0,1,0,0,0.0526,0.6444,8.3,66.28,53.39,0.3037,0,MEDIUM
AC-2435,Omni Global,Enterprise Tech,SMB,Month-to-Month,Auto-Invoice,21,593.34,12117.19,20,8,2,0,7,2,100.0,0,25,1,0,0,0.0909,0.4,74.17,88.0,61.0,0.0644,0,LOW
AC-2436,Vortex Logistics,Financial Services,SMB,3-Year Enterprise,Credit Card,54,555.47,29330.46,9,5,1,0,7,0,100.0,1,5,1,0,0,0.0182,0.5556,111.09,88.0,82.11,0.0084,0,LOW
AC-2437,Acme Solutions,Enterprise Tech,Mid-Market,2-Year Fixed,Manual Wire,10,1526.73,14779.2,74,63,3,0,7,10,62.3,1,5,1,1,0,0.2727,0.8514,24.23,65.38,73.03,0.093,0,LOW
AC-2438,Solstice Cloud,Enterprise Tech,Enterprise,1-Year Fixed,Credit Card,24,4325.28,107975.27,493,290,5,0,8,7,59.9,0,0,1,1,0,0.2,0.5882,14.91,67.94,65.26,0.2048,0,LOW
AC-2439,Vortex Capital,Healthcare,Enterprise,1-Year Fixed,Credit Card,60,2447.54,141992.14,254,200,3,0,8,3,100.0,1,10,1,1,0,0.0492,0.7874,12.24,92.0,90.25,0.0041,0,LOW
AC-2440,Velocity Health,E-Commerce,Enterprise,3-Year Enterprise,Auto-Invoice,57,2106.3,124656.48,415,272,4,1,10,1,48.6,0,5,1,0,0,0.069,0.6554,7.74,69.16,81.61,0.09,0,LOW
AC-2441,Synergy Global,Enterprise Tech,Mid-Market,1-Year Fixed,Auto-Invoice,23,1420.73,32912.86,34,16,7,1,8,1,67.0,0,0,0,1,1,0.2917,0.4706,88.8,72.2,61.91,0.0904,0,LOW
AC-2442,Acme Global,Enterprise Tech,SMB,Month-to-Month,ACH Direct Debit,22,453.97,10354.33,11,9,7,1,5,3,68.4,0,20,1,1,0,0.3043,0.8182,50.44,61.04,41.86,0.4783,0,MEDIUM
AC-2443,Omni Health,Financial Services,Mid-Market,1-Year Fixed,Auto-Invoice,68,1085.3,73608.99,65,23,1,1,6,13,68.0,1,15,1,0,0,0.0145,0.3538,47.19,64.8,40.58,0.022,0,LOW
AC-2444,Crest Global,Enterprise Tech,Enterprise,2-Year Fixed,Credit Card,34,3736.97,132490.36,480,320,6,1,8,1,36.7,1,10,1,1,1,0.1714,0.6667,11.68,54.02,80.83,0.5084,1,MEDIUM
AC-2445,Synergy Data,Enterprise Tech,Mid-Market,1-Year Fixed,Manual Wire,70,1730.58,117645.58,77,34,2,3,4,5,76.9,1,20,0,0,0,0.0282,0.4416,50.9,62.14,18.33,0.0906,0,LOW
